排名,name,adname,type,rating,cost,性价比
475,外屋地东北菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586
476,东北印象餐厅(莫干山路店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;东北菜,4.6,52,1.1586
477,小巷酒家(云水苑店),钱塘区,餐饮服务;中餐厅;中餐厅,4.6,52,1.1586
478,萨莉亚意式餐厅(龙湖杭州金沙天街店),钱塘区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,52,1.1586
479,绿茶餐厅(杭州西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,52,1.1334
480,湘先生米小姐(亲橙里购物中心店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,52,1.1334
481,老六小炒肉(杭州大悦城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.5,52,1.1334
482,聚福阁东北铁锅炖(滨江开元广场店),滨江区,餐饮服务;中餐厅;东北菜,4.5,52,1.1334
483,锋味龙虾,上城区,餐饮服务;中餐厅;海鲜酒楼,4.4,52,1.1082
484,安徽地锅鸡,钱塘区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,52,1.0579
485,椿湘现炒下饭菜(西溪印象城B座店),余杭区,餐饮服务;中餐厅;中餐厅,4.1,52,1.0327
486,豚虎现烤日式烧肉丼(万泰城店),上城区,餐饮服务;外国餐厅;日本料理,4.1,52,1.0327
487,渔你湘约(杭州粮贸大厦店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,53,1.1532
488,皖宴地锅鸡(瑞聚大厦店),临平区,餐饮服务;中餐厅;中餐厅,4.5,53,1.1281
489,萨莉亚意式餐厅(国大城市广场店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.5,53,1.1281
490,兄弟龙虾(广苑小区店),临安区,餐饮服务;中餐厅;中餐厅,4.5,53,1.1281
491,皖员外地锅鸡(临江店),钱塘区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
492,皖佬地锅鸡(江和城购物中心店),建德市,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
493,皖北地锅鸡(临平欣北店),临平区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
494,皖北地锅鸡(南江路店),富阳区,餐饮服务;中餐厅;中餐厅,4.2,53,1.0529
495,王胜利长沙家菜馆(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.6,54,1.1479
496,湘绯·杭城拾佳湘菜(滨江宝龙店),滨江区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,54,1.1479
497,拉哥烧烤龙虾馆(沈塘桥店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,54,1.1229
498,兰湘子·湘菜小炒(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,54,1.098
499,徽州土菜馆,余杭区,餐饮服务;中餐厅;中餐厅,4.4,54,1.098
500,正月初二·哈尔滨铁锅炖(金沙印象城店),钱塘区,餐饮服务;中餐厅;特色/地方风味餐厅,4.4,54,1.098
501,必胜客(彭埠港龙城店),上城区,餐饮服务;快餐厅;必胜客,4.4,54,1.098
502,西西弗矢量咖啡(杭州万象城店),上城区,餐饮服务;咖啡厅;咖啡厅,3.8,54,0.9483
503,荆九爷爆炒桥头三嫩(萧山店),萧山区,餐饮服务;中餐厅;特色/地方风味餐厅,4.8,55,1.1924
504,荆九爷爆炒桥头三嫩(滨江店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.8,55,1.1924
505,荆九爷爆炒桥头三嫩(滨江滨悦城店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,55,1.1676
506,荆九爷爆炒桥头三嫩(新天地店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,55,1.1676
507,小菜园新徽菜(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.7,55,1.1676
508,一席地·本地鸡窝(金田店),西湖区,餐饮服务;中餐厅;火锅店,4.7,55,1.1676
509,外婆家(杭州金沙印象城店),钱塘区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;江苏菜,4.6,55,1.1428
510,椿湘现炒下饭菜(紫荆天街店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,55,1.1428
511,盖饭邦·长沙菜馆(宝港生活广场店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1428
512,小菜园新徽菜(杭州西湖银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1428
513,小菜园新徽菜(杭州拱墅万达店),拱墅区,餐饮服务;外国餐厅;韩国料理,4.6,55,1.1428
514,大俺徽地锅鸡(拱墅宝龙店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,55,1.1428
515,臻艾东北烧烤铁锅炖(九堡家苑店),上城区,餐饮服务;中餐厅;东北菜,4.6,55,1.1428
516,小菜园新徽菜(杭州江干天虹店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
517,湘先生米小姐(EAC世贸丽晶城店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.1179
518,湘先生米小姐(临安人民广场店),临安区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,55,1.1179
519,小菜园新徽菜(杭州上城龙湖店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
520,小菜园新徽菜(杭州滨江宝龙店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
521,小菜园新徽菜(杭州余杭万达店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
522,小菜园新徽菜(杭州萧山银隆百货店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,55,1.1179
523,小菜园新徽菜(杭州钱塘永旺店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,55,1.1179
524,小菜园新徽菜(杭州滨江开元店),滨江区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,55,1.1179
525,聚缘私房菜(千岛湖高铁站店),淳安县,餐饮服务;中餐厅;湖南菜(湘菜),4.4,55,1.0931
526,小菜园新徽菜(杭州拱墅中大银泰店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0931
527,小菜园新徽菜(杭州余杭良渚永旺店),余杭区,餐饮服务;中餐厅;中餐厅,4.4,55,1.0931
528,小菜园新徽菜(杭州萧山开元广场店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,55,1.0931
529,小菜园新徽菜(杭州萧山奥体印象城店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0931
530,小菜园新徽菜(杭州拱墅吾悦店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0931
531,小菜园新徽菜(杭州富阳万达店),富阳区,餐饮服务;中餐厅;中餐厅,4.4,55,1.0931
532,小菜园新徽菜(杭州建德恒太城店),建德市,餐饮服务;餐饮相关场所;餐饮相关,4.4,55,1.0931
533,小菜园新徽菜(杭州余杭金地店),余杭区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0931
534,小菜园新徽菜(杭州上城七堡花园城店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.4,55,1.0931
535,鹊拾湘·金奖现炒黄牛肉(龙湖上城天街店),上城区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682
536,小菜园新徽菜(杭州萧山银泰店),萧山区,餐饮服务;中餐厅;中餐厅,4.3,55,1.0682
537,小菜园新徽菜(杭州临平城北花园城店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.3,55,1.0682
538,何记皖北地锅鸡(乔司店),临平区,餐饮服务;中餐厅;中餐厅,4.2,55,1.0434
539,江西香辣馆(朝阳店),临平区,餐饮服务;中餐厅;安徽菜(徽菜),4.1,55,1.0185
540,可劲造脆皮烤猪肘(丰平商业中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,3.5,55,0.8695
541,東家猪杂粥覓味馆·干蒸菜(杭州萧杭人家店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,56,1.1625
542,马丫东北饭儿(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,56,1.1625
543,西湖D11,拱墅区,餐饮服务;中餐厅;综合酒楼,4.7,56,1.1625
544,文利小吃店(大学路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
545,大俺徽柴火鸡(江和美海洋生活广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
546,印象坊餐厅(金街美地店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
547,湘先生米小姐(众安广场店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,56,1.1378
548,皖北小厨房(滨兴小区西区店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,56,1.1378
549,正月初二·哈尔滨铁锅炖(星光国际广场店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,56,1.1378
550,表妹烧烤·东北菜铁锅炖(九堡店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.6,56,1.1378
551,湘先生米小姐(滨江宝龙店),滨江区,餐饮服务;中餐厅;中餐厅,4.5,56,1.113
552,湖南人家私房菜馆(上尚城店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,56,1.113
553,东北大院(空港新天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.5,56,1.113
554,厨创东北老家(新天地购物中心店),拱墅区,餐饮服务;中餐厅;东北菜,4.5,56,1.113
555,东北风,临平区,餐饮服务;中餐厅;东北菜,4.2,56,1.0388
556,荆九爷爆炒桥头三嫩(下沙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.7,57,1.1575
557,湘约屋坎上·土家民族菜·不改湘西味(三花国际总店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,57,1.1575
558,大俺徽地锅鸡(御金台),萧山区,餐饮服务;中餐厅;中餐厅,4.7,57,1.1575
559,幸福年铁锅炖熏酱小酒馆(高沙店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.7,57,1.1575
560,马丫东北饭儿(印悦里丰庆店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,57,1.1329
561,食三嫂·齐齐哈尔烤肉·烧烤东北菜(胜利河美食街店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,57,1.1329
562,萨莉亚意式餐厅(远洋乐堤港A区店),拱墅区,餐饮服务;外国餐厅;意式菜品餐厅,4.6,57,1.1329
563,蛮涮自助小火锅·糖水铺子集合店(滨江银泰店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
564,蛮涮自助小火锅·糖水铺子集合店(金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
565,蛮涮自助小火锅·糖水铺子集合店(杭州滨江天街店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
566,蛮涮自助小火锅·糖水铺子集合店(滨江宝龙店),滨江区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
567,蛮涮自助小火锅·糖水铺子集合店(七堡花园城店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
568,蛮涮自助小火锅·糖水铺子集合店(杭州上城天街店),上城区,餐饮服务;中餐厅;火锅店,4.5,57,1.1083
569,胖东北·新派东北菜(西投银泰店),西湖区,餐饮服务;中餐厅;中餐厅,4.4,57,1.0836
570,灶小甜鲜货烧烤,上城区,餐饮服务;中餐厅;火锅店,4.4,57,1.0836
571,蛮涮自助小火锅·糖水铺子集合店(工联CC店),上城区,餐饮服务;中餐厅;中餐厅,4.3,57,1.059
572,皖员外地锅鸡(益农店),萧山区,餐饮服务;中餐厅;安徽菜(徽菜),4.2,57,1.0344
573,23号墙门菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.7,58,1.1527
574,孔岳冒菜(无忧店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,58,1.1527
575,龍歌自助小火锅(银隆百货A座店),萧山区,餐饮服务;中餐厅;火锅店,4.7,58,1.1527
576,东坡文人面馆,上城区,餐饮服务;中餐厅;浙江菜,4.6,58,1.1281
577,喜贡·爆炒川菜(保利·时光里店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,58,1.1281
578,粤甲壹方·壹粥壹面·潮汕菜(东站店),上城区,餐饮服务;中餐厅;中餐厅,4.6,58,1.1281
579,湘江春·精致湘菜,萧山区,餐饮服务;中餐厅;中餐厅,4.6,58,1.1281
580,味道野的很·湖南山里菜(象山国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,58,1.1281
581,老善溜肉段·非遗东北菜(新天地店),拱墅区,餐饮服务;中餐厅;东北菜,4.6,58,1.1281
582,依兰老味?烧烤?东北菜(九堡店),上城区,餐饮服务;中餐厅;东北菜,4.6,58,1.1281
583,龍歌自助小火锅(上城龙湖店),上城区,餐饮服务;中餐厅;火锅店,4.6,58,1.1281
584,星平鸡饭·粤菜小炒(来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036
585,举炊·寻湘记·湖南菜(西子丁兰广场店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036
586,叭嘴湘·湖南下饭菜(乐创城店),萧山区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,58,1.1036
587,吉豚屋(杭州湖滨in77C3区店),上城区,餐饮服务;外国餐厅;日本料理,4.5,58,1.1036
588,必胜客(杭州转塘华润店),西湖区,餐饮服务;快餐厅;必胜客,4.5,58,1.1036
589,火龙堂·龙虾羊排烧烤精酿(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.5,58,1.1036
590,皖北地锅鸡(瓜沥店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.4,58,1.0791
591,孔岳冒菜(彭埠店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,59,1.1479
592,山重浪重庆耙火锅(杭州萧山店),萧山区,餐饮服务;中餐厅;火锅店,4.7,59,1.1479
593,迎春·东北老菜儿(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,59,1.1479
594,屠夫汉堡(中山北路店),拱墅区,餐饮服务;快餐厅;快餐厅,4.7,59,1.1479
595,印湖·老底子杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
596,杭小厨·地道杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
597,西湖人家·地道杭帮味(寻味杭州·南山路店),上城区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
598,渝满堂川菜馆(百井坊巷店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
599,马丫东北饭儿(德胜总店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
600,大年初一东北菜馆(禹航路店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,59,1.1235
601,星平鸡饭·粤菜小炒(杭州东站万象汇店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.5,59,1.0991
602,费大厨辣椒炒肉(杭州大悦城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.5,59,1.0991
603,湘先生米小姐(金沙印象城店),钱塘区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,59,1.0991
604,绿茶餐厅(西湖银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.4,59,1.0747
605,THREE FINGERS,西湖区,体育休闲服务;娱乐场所;酒吧|餐饮服务;快餐厅;快餐厅,4.8,60,1.1676
606,签约·肆酒撸串·海鲜烧烤季·团建精酿酒馆(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,60,1.1433
607,137烧烤龙虾烤鱼.新疆羊肉串(南大街店),临平区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,60,1.1433
608,赵府私厨·老杭帮菜(西湖老店),上城区,餐饮服务;中餐厅;浙江菜,4.6,60,1.119
609,外婆烧.杭帮菜(西湖店),上城区,餐饮服务;中餐厅;浙江菜,4.6,60,1.119
610,杭三姐妹(西湖·D11食尚城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,60,1.119
611,徽灶头·安徽土菜(三墩店),西湖区,餐饮服务;中餐厅;安徽菜(徽菜),4.6,60,1.119
612,何府茶油现炒鸡小龙虾,西湖区,餐饮服务;中餐厅;中餐厅,4.6,60,1.119
613,三虾客小龙虾临沂炒鸡(迎春东苑店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.6,60,1.119
614,鄰居咖啡neighborhood,上城区,餐饮服务;咖啡厅;咖啡厅,4.6,60,1.119
615,炉鱼(杭州湖滨88店),上城区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0947
616,万州烤鱼烧烤龙虾炒菜,余杭区,餐饮服务;中餐厅;中餐厅,4.5,60,1.0947
617,老嘎达东北菜(原东北菜馆高沙店),钱塘区,餐饮服务;中餐厅;东北菜,4.7,61,1.1388
618,大俺徽柴火鸡·地锅鸡(鑫都汇店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1146
619,雅轩居东北菜,钱塘区,餐饮服务;中餐厅;东北菜,4.6,61,1.1146
620,东北特色铁锅炖(孙权路店),富阳区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1146
621,虾锅·小龙虾·烧烤(沈家路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,61,1.1146
622,黔家婆酸汤鲜牛肉火锅,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.5,61,1.0903
623,溢湘堂湖南山里味(上亿彩虹郡店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,61,1.0903
624,大俺徽地锅鸡(东站祥生中心店),上城区,餐饮服务;中餐厅;火锅店,4.5,61,1.0903
625,厨创东北大厨(闲林埠店),余杭区,餐饮服务;中餐厅;东北菜,4.5,61,1.0903
626,吃过瘾小龙虾(下沙宝龙店),钱塘区,餐饮服务;中餐厅;中餐厅,4.5,61,1.0903
627,岳阳楼(滨兴小区店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.8,62,1.1585
628,大俺徽地锅鸡(太平门直街),上城区,餐饮服务;中餐厅;中餐厅,4.7,62,1.1344
629,杨光姐?东北老家(西湖文化广场店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,62,1.1344
630,湖畔·私房菜·杭帮菜(湖滨店),上城区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1103
631,食三嫂·齐齐哈尔烤肉·烧烤东北菜(新天地店),拱墅区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1103
632,厨创东北大厨(黄龙国际中心店),西湖区,餐饮服务;中餐厅;中餐厅,4.6,62,1.1103
633,富红姐鱼头,富阳区,餐饮服务;中餐厅;中餐厅,4.5,62,1.0861
634,厨创东北大厨(拱墅万达店),拱墅区,餐饮服务;中餐厅;东北菜,4.4,62,1.062
635,钳和有龙虾·只做活虾(宝龙店),钱塘区,餐饮服务;餐饮相关场所;餐饮相关,4.4,62,1.062
636,皖碗鸡(善贤人家店),拱墅区,餐饮服务;中餐厅;中餐厅,4.3,62,1.0379
637,荆九爷爆炒桥头三嫩(西溪留下店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,63,1.1301
638,大俺徽柴火鸡·地锅鸡(皓月路店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,63,1.1301
639,夏大厨铁锅炖·东北菜·烧烤(钱江世纪城店),萧山区,餐饮服务;中餐厅;东北菜,4.7,63,1.1301
640,宽窄巷子成都串串香(邮电路杭州店),上城区,餐饮服务;中餐厅;火锅店,4.6,63,1.1061
641,忆湘味-鲜炒·湖南菜(EFC店),余杭区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,63,1.1061
642,幸福年铁锅炖熏酱小酒馆(九堡店),上城区,餐饮服务;中餐厅;中餐厅,4.6,63,1.1061
643,辽A迷糊小串儿·东北烧烤·东北菜(蓝钻天城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.6,63,1.1061
644,老吴家·老杭州菜·川菜(西湖湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,63,1.082
645,鹊拾湘·现炒黄牛肉(新天地购物中心店),拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.5,63,1.082
646,徽小馆,上城区,餐饮服务;中餐厅;中餐厅,4.5,63,1.082
647,博多天一天妇罗·牛排饭(滨江天街店),滨江区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
648,豪过瘾牛排自助餐厅(萧山开元广场店),萧山区,餐饮服务;外国餐厅;外国餐厅,4.5,63,1.082
649,必胜客(杭州滨江店),滨江区,餐饮服务;快餐厅;必胜客,4.5,63,1.082
650,巡湘记·乡野湖南菜(杭州来福士店),上城区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339
651,皖北地锅鸡(乾南嘉苑店),临平区,餐饮服务;中餐厅;中餐厅,4.3,63,1.0339
652,马丫东北饭儿(金昌路店),余杭区,餐饮服务;中餐厅;东北菜,4.7,64,1.1259
653,哈尔滨东北家常菜美玲家,钱塘区,餐饮服务;中餐厅;中餐厅,4.7,64,1.1259
654,禧满牛贵州黄牛肉馆.干锅火锅(金田店),西湖区,餐饮服务;中餐厅;火锅店,4.7,64,1.1259
655,荷韵西子·老底子杭帮菜(西湖音乐喷泉店),上城区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
656,芳达烧烤·东北菜(武林旗舰店),拱墅区,餐饮服务;中餐厅;东北菜|餐饮服务;中餐厅;特色/地方风味餐厅|住宿服务;宾馆酒店;宾馆酒店,4.6,64,1.102
657,串掌门烧烤东北菜,萧山区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
658,马丫东北饭儿(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
659,马丫东北饭儿(九堡店),上城区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,64,1.102
660,松花江上·东北小馆(三深国际中心店),西湖区,餐饮服务;中餐厅;综合酒楼,4.6,64,1.102
661,夜八两·老舅烧烤(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,64,1.102
662,杭小馆·创意杭帮菜,拱墅区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
663,江南忆·融合杭帮私房菜,西湖区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
664,鹊拾湘·金奖现炒黄牛肉(国芳天街店),上城区,餐饮服务;中餐厅;中餐厅,4.5,64,1.078
665,安徽菜馆(横塘6区南区店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,64,1.078
666,蛙有福·美蛙鱼头火锅自助(天虹店),上城区,餐饮服务;中餐厅;中餐厅,4.4,64,1.054
667,古鲁特烤肉自助餐厅(西投银泰城店),西湖区,餐饮服务;中餐厅;中餐厅,4.4,64,1.054
668,铁锅年代地锅鸡(明珠路店),建德市,餐饮服务;中餐厅;安徽菜(徽菜),4.3,64,1.0301
669,Shake Shack(杭州万象城店),上城区,餐饮服务;快餐厅;快餐厅,4.7,65,1.1218
670,烤匠麻辣烤鱼(星光大道店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,65,1.1218
671,烤匠麻辣烤鱼(杭州远洋乐堤港店),拱墅区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,65,1.1218
672,老六小炒肉(滨江银泰店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,65,1.1218
673,蝴蝶里(杭州来福士店),上城区,餐饮服务;中餐厅;火锅店,4.6,65,1.0979
674,一席地·本地鸡窝(庆春银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
675,新白鹿餐厅(庆春银泰店),上城区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
676,新白鹿(杭州新塘店),上城区,餐饮服务;中餐厅;浙江菜,4.6,65,1.0979
677,正大酒家(杭州上城区),上城区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
678,烤匠麻辣烤鱼(in77店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅|餐饮服务;中餐厅;四川菜(川菜),4.6,65,1.0979
679,烤匠麻辣烤鱼(滨江天街店),滨江区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,65,1.0979
680,蝴蝶里(滨江龙湖天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
681,蝴蝶里(西溪天街店),西湖区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
682,蝴蝶里(下沙龙湖天街店),钱塘区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
683,蝴蝶里(滨江宝龙广场店),滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
684,蝴蝶里(丁桥店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.6,65,1.0979
685,小湘厨(迎春东苑店),滨江区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
686,二丫家东北铁锅炖大鹅(联胜路店),余杭区,餐饮服务;中餐厅;中餐厅,4.6,65,1.0979
687,庆哥东北油边王,上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.6,65,1.0979
688,一路吃·新杭州杭帮菜菜馆(音乐喷泉店),上城区,餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
689,绿茶餐厅(滨江龙湖店),滨江区,餐饮服务;中餐厅;浙江菜,4.5,65,1.0741
690,举炊·寻湘记·湖南菜(东站汇和城店),上城区,餐饮服务;中餐厅;中餐厅,4.5,65,1.0741
691,松花江上·东北小馆(莲荷里店),滨江区,餐饮服务;中餐厅;东北菜,4.5,65,1.0741
692,新发现·甄选(来福士店),上城区,餐饮服务;中餐厅;浙江菜|生活服务;美容美发店;美容美发店,4.4,65,1.0502
693,绿茶餐厅(庆春银泰店),上城区,餐饮服务;中餐厅;江苏菜,4.4,65,1.0502
694,朝天椒·现炒黄牛肉(杭州东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.4,65,1.0502
695,农耕记·湖南土菜(杭州城西银泰城店),拱墅区,餐饮服务;中餐厅;中餐厅,4.4,65,1.0502
696,皖掌柜地锅鸡(盛乐店),萧山区,餐饮服务;中餐厅;中餐厅,4.4,65,1.0502
697,周胖烧烤·虾唠唠(原大学路胖子烧烤店),上城区,餐饮服务;中餐厅;中餐厅,4.4,65,1.0502
698,江渔儿成都冷锅鱼(浙港国际店),西湖区,餐饮服务;中餐厅;中餐厅,4.8,66,1.1416
699,赵府私厨·老杭帮菜(河坊街店),上城区,餐饮服务;中餐厅;中餐厅,4.7,66,1.1178
700,广源东北菜(文创大厦店),钱塘区,餐饮服务;中餐厅;东北菜,4.7,66,1.1178
701,乾堂里·杭州老八鲜(吴山广场店),上城区,餐饮服务;中餐厅;中餐厅,4.6,66,1.094
702,喜靓·老广排档(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.6,66,1.094
703,湘绯·锦(天目山路店),西湖区,餐饮服务;中餐厅;湖南菜(湘菜),4.6,66,1.094
704,小渔村全湖景餐厅(湖光里店),淳安县,餐饮服务;中餐厅;中餐厅,4.6,66,1.094
705,垚森居东北菜?烧烤(杭州宸创大厦店),拱墅区,餐饮服务;中餐厅;东北菜,4.6,66,1.094
706,哈尔滨涮肚·地摊烤肉(辣么刘萧山热榜店),萧山区,餐饮服务;中餐厅;火锅店,4.6,66,1.094
707,二丫家东北铁锅炖大鹅(晴川街店),西湖区,餐饮服务;中餐厅;东北菜,4.6,66,1.094
708,滇牛老杨潮汕鲜牛肉火锅,拱墅区,餐饮服务;中餐厅;火锅店,4.6,66,1.094
709,安徽地锅鸡(九堡家苑店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.5,66,1.0702
710,何记皖北地锅鸡(成虎路店),萧山区,餐饮服务;中餐厅;中餐厅,4.1,66,0.9751
711,农家大灶台(松乔街店),钱塘区,餐饮服务;中餐厅;中餐厅,4.0,66,0.9513
